Provenance;Terms involved;Ontology;Requirement description;Result
https://ontology.tno.nl/saref.ttl;["Coal"];ISO/IEC 30141:2017;Coal exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["MeteringFunction"];ISO/IEC 30141:2017;MeteringFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["GetCurrentMeterValueCommand"];ISO/IEC 30141:2017;GetCurrentMeterValueCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["GetMeterHistoryCommand"];ISO/IEC 30141:2017;GetMeterHistoryCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["ToggleCommand"];ISO/IEC 30141:2017;ToggleCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["EnergyRelated"];ISO/IEC 30141:2017;EnergyRelated exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OnOffState"];ISO/IEC 30141:2017;OnOffState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["LightingDevice"];ISO/IEC 30141:2017;LightingDevice exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["GetSensingDataCommand"];ISO/IEC 30141:2017;GetSensingDataCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Load"];ISO/IEC 30141:2017;Load exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["UnitOfMeasure"];ISO/IEC 30141:2017;UnitOfMeasure exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StartStopState"];ISO/IEC 30141:2017;StartStopState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["SetRelativeLevelCommand"];ISO/IEC 30141:2017;SetRelativeLevelCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Device"];ISO/IEC 30141:2017;Device exists in the ontology;passed
https://ontology.tno.nl/saref.ttl;["TemperatureUnit"];ISO/IEC 30141:2017;TemperatureUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Pressure"];ISO/IEC 30141:2017;Pressure exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StepDownCommand"];ISO/IEC 30141:2017;StepDownCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StopCommand"];ISO/IEC 30141:2017;StopCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Storage"];ISO/IEC 30141:2017;Storage exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OpenState"];ISO/IEC 30141:2017;OpenState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Switch"];ISO/IEC 30141:2017;Switch exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["TemporalEntity"];ISO/IEC 30141:2017;TemporalEntity exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Price"];ISO/IEC 30141:2017;Price exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["State"];ISO/IEC 30141:2017;State exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["SetLevelCommand"];ISO/IEC 30141:2017;SetLevelCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Gas"];ISO/IEC 30141:2017;Gas exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["PauseCommand"];ISO/IEC 30141:2017;PauseCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["PressureUnit"];ISO/IEC 30141:2017;PressureUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["MicroRenewable"];ISO/IEC 30141:2017;MicroRenewable exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Sensor"];ISO/IEC 30141:2017;Sensor exists in the ontology;passed
https://ontology.tno.nl/saref.ttl;["Generator"];ISO/IEC 30141:2017;Generator exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Measurement"];ISO/IEC 30141:2017;Measurement exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["EnergyMeter"];ISO/IEC 30141:2017;EnergyMeter exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["WashingMachine"];ISO/IEC 30141:2017;WashingMachine exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StartStopFunction"];ISO/IEC 30141:2017;StartStopFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Temperature"];ISO/IEC 30141:2017;Temperature exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StartCommand"];ISO/IEC 30141:2017;StartCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Time"];ISO/IEC 30141:2017;Time exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Profile"];ISO/IEC 30141:2017;Profile exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Function"];ISO/IEC 30141:2017;Function exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["FunctionRelated"];ISO/IEC 30141:2017;FunctionRelated exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Appliance"];ISO/IEC 30141:2017;Appliance exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Commodity"];ISO/IEC 30141:2017;Commodity exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Energy"];ISO/IEC 30141:2017;Energy exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Electricity"];ISO/IEC 30141:2017;Electricity exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StepUpCommand"];ISO/IEC 30141:2017;StepUpCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OpenCommand"];ISO/IEC 30141:2017;OpenCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Humidity"];ISO/IEC 30141:2017;Humidity exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["EventFunction"];ISO/IEC 30141:2017;EventFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OnState"];ISO/IEC 30141:2017;OnState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["PowerUnit"];ISO/IEC 30141:2017;PowerUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Property"];ISO/IEC 30141:2017;Property exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["IlluminanceUnit"];ISO/IEC 30141:2017;IlluminanceUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["CloseState"];ISO/IEC 30141:2017;CloseState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Actuator"];ISO/IEC 30141:2017;Actuator exists in the ontology;passed
https://ontology.tno.nl/saref.ttl;["OnOffFunction"];ISO/IEC 30141:2017;OnOffFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Multimedia"];ISO/IEC 30141:2017;Multimedia exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["NotifyCommand"];ISO/IEC 30141:2017;NotifyCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Motion"];ISO/IEC 30141:2017;Motion exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["ActuatingFunction"];ISO/IEC 30141:2017;ActuatingFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["TemporalUnit"];ISO/IEC 30141:2017;TemporalUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OpenCloseState"];ISO/IEC 30141:2017;OpenCloseState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["EnergyUnit"];ISO/IEC 30141:2017;EnergyUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Service"];ISO/IEC 30141:2017;Service exists in the ontology;passed
https://ontology.tno.nl/saref.ttl;["TemperatureSensor"];ISO/IEC 30141:2017;TemperatureSensor exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["LightSwitch"];ISO/IEC 30141:2017;LightSwitch exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["GetCommand"];ISO/IEC 30141:2017;GetCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OnCommand"];ISO/IEC 30141:2017;OnCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Command"];ISO/IEC 30141:2017;Command exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OffCommand"];ISO/IEC 30141:2017;OffCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["SetAbsoluteLevelCommand"];ISO/IEC 30141:2017;SetAbsoluteLevelCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["SwitchOnService"];ISO/IEC 30141:2017;SwitchOnService exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["LevelControlFunction"];ISO/IEC 30141:2017;LevelControlFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["BuildingRelated"];ISO/IEC 30141:2017;BuildingRelated exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StopState"];ISO/IEC 30141:2017;StopState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Power"];ISO/IEC 30141:2017;Power exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasName","Property"]';ISO/IEC 30141:2017;hasName exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isOfferedBy","Property"]';ISO/IEC 30141:2017;isOfferedBy exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["accomplishes","Property"]';ISO/IEC 30141:2017;accomplishes exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasMeterReadingType","Property"]';ISO/IEC 30141:2017;hasMeterReadingType exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasModel","Property"]';ISO/IEC 30141:2017;hasModel exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasTypicalConsumption","Property"]';ISO/IEC 30141:2017;hasTypicalConsumption exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasTime","Property"]';ISO/IEC 30141:2017;hasTime exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasTimestamp","Property"]';ISO/IEC 30141:2017;hasTimestamp exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["represents","Property"]';ISO/IEC 30141:2017;represents exists in the ontology;passed
https://ontology.tno.nl/saref.ttl;'["isCommandOf","Property"]';ISO/IEC 30141:2017;isCommandOf exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasSensorType","Property"]';ISO/IEC 30141:2017;hasSensorType exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasCommand","Property"]';ISO/IEC 30141:2017;hasCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isMeasuredByDevice","Property"]';ISO/IEC 30141:2017;isMeasuredByDevice exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasProfile","Property"]';ISO/IEC 30141:2017;hasProfile exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isMeasuredIn","Property"]';ISO/IEC 30141:2017;isMeasuredIn exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasPrice","Property"]';ISO/IEC 30141:2017;hasPrice exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["relatesToProperty","Property"]';ISO/IEC 30141:2017;relatesToProperty exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["offers","Property"]';ISO/IEC 30141:2017;offers exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasMeterReading","Property"]';ISO/IEC 30141:2017;hasMeterReading exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isAccomplishedBy","Property"]';ISO/IEC 30141:2017;isAccomplishedBy exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isUsedFor","Property"]';ISO/IEC 30141:2017;isUsedFor exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasDescription","Property"]';ISO/IEC 30141:2017;hasDescription exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["consistsOf","Property"]';ISO/IEC 30141:2017;consistsOf exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasSensingRange","Property"]';ISO/IEC 30141:2017;hasSensingRange exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasValue","Property"]';ISO/IEC 30141:2017;hasValue exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasState","Property"]';ISO/IEC 30141:2017;hasState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isAbout","Property"]';ISO/IEC 30141:2017;isAbout exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["actsUpon","Property"]';ISO/IEC 30141:2017;actsUpon exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["measuresProperty","Property"]';ISO/IEC 30141:2017;measuresProperty exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["controlsProperty","Property"]';ISO/IEC 30141:2017;controlsProperty exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasFunction","Property"]';ISO/IEC 30141:2017;hasFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["relatesToMeasurement","Property"]';ISO/IEC 30141:2017;relatesToMeasurement exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasManufacturer","Property"]';ISO/IEC 30141:2017;hasManufacturer exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isControlledByDevice","Property"]';ISO/IEC 30141:2017;isControlledByDevice exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["makesMeasurement","Property"]';ISO/IEC 30141:2017;makesMeasurement exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasThresholdMeasurement","Property"]';ISO/IEC 30141:2017;hasThresholdMeasurement exists in the ontology;undefined
