Provenance;Terms involved;Ontology;Requirement description;Result
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Command","hasOutput","OperationOutput"]';https://saref.etsi.org/core/v3.1.1/;OperationInput and OperationOutput of the related Operation can parameterize the command.;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Service","represents","Function"]';https://saref.etsi.org/core/v3.1.1/;A service exposes a function;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Service","represents","Function"]';https://saref.etsi.org/core/v3.1.1/;A service can represent one or more functions;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Service","hasSubService"]';https://saref.etsi.org/core/v3.1.1/;A service  can have subservices;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Service","hasOperation","Operation"]';https://saref.etsi.org/core/v3.1.1/;"A service may be composed of smaller; independent (sub)services";undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Service","hasOperation"]';https://saref.etsi.org/core/v3.1.1/;A service uses the operations;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Operation","hasOutput","OperationOutput"]';https://saref.etsi.org/core/v3.1.1/;An Operation produces an output .;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Operation","hasInput","OperationInput"]';https://saref.etsi.org/core/v3.1.1/;An operation can have an operationInput;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["GET_InputDataPoint","Operation"]';https://saref.etsi.org/core/v3.1.1/;GET_InputDataPoint is a sub-class of operation;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Variable","hasMetaData","MetaData"]';https://saref.etsi.org/core/v3.1.1/;;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Aspect","hasMetaData","MetaData"]';https://saref.etsi.org/core/v3.1.1/;Metadata contain data about  an aspect;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Device","hasFunction","Function"]';https://saref.etsi.org/core/v3.1.1/;A device can accomplish a particular task via the functions;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["InterworkedDevice","isPartOf","AreaNetwork"]';https://saref.etsi.org/core/v3.1.1/;A device can interact electronically with its environment via a network;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Variable","hasMetaData","MetaData"]';https://saref.etsi.org/core/v3.1.1/;These data of the variable can have metadata;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Variable","describes","Aspect"]';https://saref.etsi.org/core/v3.1.1/;The  data of the variable can  describe some real-world aspects;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Variable","hasValue","string"]';https://saref.etsi.org/core/v3.1.1/;"A variable is an entity that has some data (e.g. integers; text; etc.; or structured data)";undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["StructuredTypeVariable","Variable"]';https://saref.etsi.org/core/v3.1.1/;"A Variable constitutes a super class to the following classes: ThingProperty; OperationInput; OperationOutput; InputDataPoint; OutputDataPoint; SimpleTypeVariable; StructuredTypeVariable";undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["SET_InputDataPoint","Operation"]';https://saref.etsi.org/core/v3.1.1/;SET_OutputDataPoint  is a sub-class of operation;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Operation","hasInput","OperationInput"]';https://saref.etsi.org/core/v3.1.1/;OperationInput describes the type of input of an operation to a service of the device.;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Operation","hasOutput","OperationOutput"]';https://saref.etsi.org/core/v3.1.1/;An operation can have multiple operationOutputs.;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Operation","hasInput","OperationInput"]';https://saref.etsi.org/core/v3.1.1/;An operation can have multiple operationInputs;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Operation","hasOutput","OperationOutput"]';https://saref.etsi.org/core/v3.1.1/;OperationOutput  describes the type of output of an Operation from a service of the device;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["AreaNetwork","netTechnologyPhysicalStandard","string"]';https://saref.etsi.org/core/v3.1.1/;"An Area Network is characterized by physical properties; its communication protocol and a profile";undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["AreaNetwork","netTechnologyProfile","string"]';https://saref.etsi.org/core/v3.1.1/;"An Area Network is characterized by physical properties; its communication protocol and a profile";undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["AreaNetwork","netTechnologyCommunicationProtocol","string"]';https://saref.etsi.org/core/v3.1.1/;"An Area Network is characterized by physical properties; its communication protocol and a profile";undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["InterworkedDevice","isPartOf","AreaNetwork"]';https://saref.etsi.org/core/v3.1.1/;An interworked device is part of an area network;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["OperationInput","Variable"]';https://saref.etsi.org/core/v3.1.1/;"A Variable constitutes a super class to the following classes: ThingProperty; OperationInput; OperationOutput; InputDataPoint; OutputDataPoint; SimpleTypeVariable; StructuredTypeVariable";undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Thing","hasThingProperty","ThingProperty"]';https://saref.etsi.org/core/v3.1.1/;A Thing can be described with (the values of) ThingProperties;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["InterworkedDevice","Device"]';https://saref.etsi.org/core/v3.1.1/;A device can interact electronically with its environment via a network;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Device","offers","Service"]';https://saref.etsi.org/core/v3.1.1/;A device interacts through the DataPoints and/or Operations of its Services.;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Device","Thing"]';https://saref.etsi.org/core/v3.1.1/;A device is an entity;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Device","offers","Service"]';https://saref.etsi.org/core/v3.1.1/;A device can have services;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Device","hasFunction","Function"]';https://saref.etsi.org/core/v3.1.1/;A device performs one or more functions;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Service","represents","Function"]';https://saref.etsi.org/core/v3.1.1/;A functions are exposed in the network as services of the device;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Device","offers","Service"]';https://saref.etsi.org/core/v3.1.1/;A functions are exposed in the network as services of the device;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Device","consistsOf"]';https://saref.etsi.org/core/v3.1.1/;A device can be composed of several (sub-)devices;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;["Device"];https://saref.etsi.org/core/v3.1.1/;Each device needs to be individually addressable in the network.;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["ActuatingFunction","Function"]';https://saref.etsi.org/core/v3.1.1/;A controlling functionality is a type of function;passed
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Thing","hasThingProperty","ThingProperty"]';https://saref.etsi.org/core/v3.1.1/;A thing property denotes a property of a thing;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Thing","hasThingRelation"]';https://saref.etsi.org/core/v3.1.1/;A thing can have relations to other things;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;["Thing"];https://saref.etsi.org/core/v3.1.1/;A thing is an entity that can be identified in the oneM2M System.;undefined
https://git.onem2m.org/MAS/BaseOntology/blob/master/base_ontology.owl^^xsd:anyURI;'["Thing","hasThingProperty","ThingProperty"]';https://saref.etsi.org/core/v3.1.1/;A thing may have properties;undefined
